,id,competition_id,full_name,first_name,last_name,known_as,shorthand,age,height,weight,league,league_type,season,starting_year,ending_year,url,club_team_id,club_team_2_id,national_team_id,position,minutes_played_overall,minutes_played_home,minutes_played_away,birthday,nationality,continent,appearances_overall,appearances_home,appearances_away,goals_overall,goals_home,goals_away,clean_sheets_home,clean_sheets_away,clean_sheets_overall,conceded_overall,conceded_home,conceded_away,assists_overall,assists_home,assists_away,penalty_goals,penalty_misses,penalty_success,goals_involved_per_90_overall,assists_per_90_overall,goals_per_90_overall,clean_sheets_per_overall,goals_per_90_home,goals_per_90_away,min_per_goal_overall,conceded_per_90_overall,min_per_conceded_overall,cards_overall,yellow_cards_overall,red_cards_overall,min_per_match,min_per_card_overall,min_per_assist_overall,cards_per_90_overall,rank_in_league_top_attackers,rank_in_league_top_midfielders,rank_in_league_top_defenders,rank_in_club_top_scorer,last_match_timestamp
10,685158,9665,Lázaro Vinicius Marques,Lázaro Vinicius,Marques,Lázaro Vinicius,lazaro-vinicius,22,181,67,La Liga,Domestic League,2023/2024,2023,2024,https://footystats.org/players/brazil/lazaro-vinicius,296,-1,-1,Forward,275,183,92,1015920000,Brazil,eu,14,8,6,0,0,0,2,0,2,7,4,3,0,0,0,0,0,-1,0.0,0.0,0.0,14,0.0,0.0,0,2.29,39,0,0,0,20,0,0,0.0,284,242,-1,30,1698494400
11,636996,9665,Sergio Arribas Calvo,Sergio,Arribas Calvo,Sergio Arribas,sergio-arribas,22,173,64,La Liga,Domestic League,2023/2024,2023,2024,https://footystats.org/players/spain/sergio-arribas,296,-1,-1,Midfielder,1803,896,907,1001833200,Spain,eu,29,15,14,6,5,1,4,0,4,38,15,23,3,1,2,0,0,-1,0.45,0.15,0.3,14,0.5,0.1,301,1.9,47,0,0,0,62,0,601,0.0,58,110,-1,1,1711811700
12,741152,9665,Marc Pubill Pagès,Marc,Pubill Pagès,Marc Pubill,marc-pubill,20,-1,-1,La Liga,Domestic League,2023/2024,2023,2024,https://footystats.org/players/spain/marc-pubill,296,-1,-1,Defender,1279,699,580,1056092400,Spain,eu,16,9,7,1,0,1,2,1,3,23,15,8,1,1,0,0,0,-1,0.14,0.07,0.07,19,0.0,0.16,1279,1.62,56,2,2,0,80,640,1279,0.14,195,192,164,12,1711811700
13,11551,9665,Gonzalo Julián Melero Manzanares,Gonzalo Julián,Melero Manzanares,Gonzalo Melero,gonzalo-melero,30,183,77,La Liga,Domestic League,2023/2024,2023,2024,https://footystats.org/players/spain/gonzalo-melero,296,-1,-1,Midfielder,957,519,438,757497600,Spain,eu,23,13,10,0,0,0,4,1,5,21,9,12,1,1,0,0,0,-1,0.09,0.09,0.0,22,0.0,0.0,0,1.97,46,3,3,0,42,319,957,0.28,281,161,-1,29,1706965200
14,205017,9665,Dion Lopy,Dion,Lopy,Dion Lopy,dion-lopy,22,186,68,La Liga,Domestic League,2023/2024,2023,2024,https://footystats.org/players/senegal/dion-lopy,296,-1,-1,Midfielder,1732,779,953,1012636800,Senegal,eu,27,14,13,0,0,0,4,0,4,36,12,24,0,0,0,0,0,-1,0.0,0.0,0.0,15,0.0,0.0,0,1.87,48,5,5,0,64,346,0,0.26,278,297,-1,28,1710187200
15,721107,9665,Marko Milovanović,Marko,Milovanović,Marko Milovanović,marko-milovanovic,20,194,85,La Liga,Domestic League,2023/2024,2023,2024,https://footystats.org/players/serbia/marko-milovanovic,296,-1,-1,Forward,302,113,189,1059980400,Serbia,eu,11,5,6,1,1,0,1,1,2,7,3,4,0,0,0,0,0,-1,0.3,0.0,0.3,18,0.8,0.0,302,2.09,43,0,0,0,27,0,0,0.0,57,305,-1,9,1711811700
16,11675,9665,Fernando Martínez Rubio,Fernando,Martínez Rubio,Fernando Martínez,fernando-martinez,33,183,85,La Liga,Domestic League,2023/2024,2023,2024,https://footystats.org/players/spain/fernando-martinez,296,-1,-1,Goalkeeper,180,90,90,645001200,Spain,eu,2,1,1,0,0,0,0,0,0,6,1,5,0,0,0,0,0,-1,0.0,0.0,0.0,0,0.0,0.0,0,3.0,30,0,0,0,90,0,0,0.0,-1,-1,-1,27,1698494400
17,120491,9665,Arnau Puigmal Martínez,Arnau,Puigmal Martínez,Arnau Puigmal,arnau-puigmal,23,174,75,La Liga,Domestic League,2023/2024,2023,2024,https://footystats.org/players/spain/arnau-puigmal,296,-1,-1,Midfielder,249,89,160,979113600,Spain,eu,11,3,8,0,0,0,1,0,1,2,2,0,0,0,0,0,0,-1,0.0,0.0,0.0,9,0.0,0.0,0,0.72,125,3,3,0,23,83,0,1.08,-1,-1,-1,22,1699189200
18,732624,9665,Guilherme Borges Guedes,Guilherme,Borges Guedes,Gui Guedes,gui-guedes,21,185,67,La Liga,Domestic League,2023/2024,2023,2024,https://footystats.org/players/portugal/gui-guedes,296,-1,-1,Midfielder,0,0,0,1019026800,Portugal,eu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,-1,-1,-1,-1,0
19,139708,9665,Juan Brandáriz Movilla,Juan,Brandáriz Movilla,Chumi Movilla,chumi-movilla,25,185,78,La Liga,Domestic League,2023/2024,2023,2024,https://footystats.org/players/spain/chumi-movilla,296,-1,-1,Defender,1711,791,920,920361600,Spain,eu,23,11,12,0,0,0,3,1,4,35,16,19,1,0,1,0,0,-1,0.05,0.05,0.0,17,0.0,0.0,0,1.84,49,3,3,0,74,570,1711,0.16,274,208,179,25,1706965200
20,840022,9665,Bruno Iribarne Alemán,Bruno,Iribarne Alemán,Bruno Iribarne,bruno-iribarne,19,191,-1,La Liga,Domestic League,2023/2024,2023,2024,https://footystats.org/players/spain/bruno-iribarne,296,-1,-1,Goalkeeper,0,0,0,1092812400,Spain,eu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,-1,-1,-1,-1,0
21,724698,9665,Kaiky Fernandes Melo,Kaiky,Fernandes Melo,Kaiky Fernandes,kaiky-fernandes,20,181,76,La Liga,Domestic League,2023/2024,2023,2024,https://footystats.org/players/brazil/kaiky-fernandes,296,-1,-1,Defender,520,186,334,1073894400,Brazil,eu,8,3,5,1,0,1,1,0,1,17,6,11,0,0,0,0,0,-1,0.17,0.0,0.17,13,0.0,0.27,520,2.94,31,2,2,0,65,260,0,0.35,105,258,191,10,1705850100
22,129328,9665,Alejandro Centelles Plaza,Alejandro,Centelles Plaza,Alex Centelles,alex-centelles,24,185,73,La Liga,Domestic League,2023/2024,2023,2024,https://footystats.org/players/spain/alex-centelles,296,-1,-1,Defender,708,326,382,935996400,Spain,eu,10,5,5,0,0,0,1,1,2,19,7,12,1,0,1,0,0,-1,0.13,0.13,0.0,20,0.0,0.0,0,2.42,37,2,2,0,71,354,708,0.25,268,124,189,24,1711811700
23,10916,9665,Stole Dimitrievski,Stole,Dimitrievski,Stole Dimitrievski,stole-dimitrievski,30,188,84,La Liga,Domestic League,2023/2024,2023,2024,https://footystats.org/players/fyr-macedonia/stole-dimitrievski,291,-1,-1,Goalkeeper,2700,1260,1440,756806400,FYR Macedonia,eu,30,14,16,0,0,0,3,8,11,31,21,10,0,0,0,0,0,-1,0.0,0.0,0.0,37,0.0,0.0,0,1.03,87,2,2,0,90,1350,0,0.07,292,298,74,15,1711886400
24,11486,9665,Aridane Hernández Umpiérrez,Aridane,Hernández Umpiérrez,Aridane Hernández,aridane-hernandez,35,188,77,La Liga,Domestic League,2023/2024,2023,2024,https://footystats.org/players/spain/aridane-hernandez,291,-1,-1,Defender,1601,701,900,606643200,Spain,eu,18,8,10,0,0,0,1,5,6,20,15,5,0,0,0,0,0,-1,0.0,0.0,0.0,33,0.0,0.0,0,1.12,80,3,3,0,89,534,0,0.17,319,252,95,21,1710075600
25,10687,9665,Florian Lejeune,Florian,Lejeune,Florian Lejeune,florian-lejeune,32,190,89,La Liga,Domestic League,2023/2024,2023,2024,https://footystats.org/players/france/florian-lejeune,291,-1,-1,Defender,2608,1260,1348,674722800,France,eu,29,14,15,2,2,0,3,7,10,31,21,10,1,1,0,0,0,-1,0.1,0.03,0.07,34,0.14,0.0,1304,1.07,84,5,5,0,90,522,2608,0.17,190,230,82,4,1710696600
26,466420,9665,Iván Balliu Campeny,Iván,Balliu Campeny,Iván Balliu,ivan-balliu,32,172,63,La Liga,Domestic League,2023/2024,2023,2024,https://footystats.org/players/albania/ivan-balliu,291,-1,-1,Defender,2346,1060,1286,694252800,Albania,eu,27,12,15,0,0,0,3,7,10,26,17,9,0,0,0,0,0,-1,0.0,0.0,0.0,37,0.0,0.0,0,1.0,90,4,4,0,87,587,0,0.15,313,237,66,24,1711886400
27,124836,9665,Luis Alfonso Espino García,Luis Alfonso,Espino García,Alfonso Espino,alfonso-espino,32,172,71,La Liga,Domestic League,2023/2024,2023,2024,https://footystats.org/players/uruguay/alfonso-espino,291,-1,-1,Defender,2243,971,1272,694598400,Uruguay,eu,28,12,16,0,0,0,2,8,10,27,17,10,1,1,0,0,0,-1,0.04,0.04,0.0,36,0.0,0.0,0,1.08,83,8,8,0,80,280,2243,0.32,312,222,87,23,1710075600
28,12455,9665,Óscar Guido Trejo,Óscar Guido,Trejo,Óscar Trejo,oscar-trejo,35,180,79,La Liga,Domestic League,2023/2024,2023,2024,https://footystats.org/players/argentina/oscar-trejo,291,-1,-1,Midfielder,1019,575,444,578041200,Argentina,eu,24,13,11,0,0,0,3,6,9,11,8,3,0,0,0,0,0,-1,0.0,0.0,0.0,38,0.0,0.0,0,0.97,93,3,3,0,42,340,0,0.26,311,234,-1,22,1709392500
29,10635,9665,Unai López Cabrera,Unai,López Cabrera,Unai López,unai-lopez,28,170,68,La Liga,Domestic League,2023/2024,2023,2024,https://footystats.org/players/spain/unai-lopez,291,-1,-1,Midfielder,1704,976,728,815040000,Spain,eu,27,14,13,1,1,0,3,7,10,20,16,4,2,1,1,0,0,-1,0.16,0.11,0.05,37,0.09,0.0,1704,1.06,85,6,6,0,63,284,852,0.32,209,139,-1,8,1711886400
30,11203,9665,Álvaro García Rivera,Álvaro,García Rivera,Álvaro García,alvaro-garcia,31,167,61,La Liga,Domestic League,2023/2024,2023,2024,https://footystats.org/players/spain/alvaro-garcia,291,-1,-1,Forward,2056,1026,1030,720172800,Spain,eu,26,13,13,6,2,4,3,6,9,27,18,9,1,1,0,0,0,-1,0.31,0.04,0.26,35,0.18,0.35,343,1.18,76,8,8,1,79,257,2056,0.35,67,221,-1,1,1711886400
31,129159,9665,Óscar Valentín Martín Luengo,Óscar Valentín,Martín Luengo,Óscar Valentín,oscar-valentin,29,177,72,La Liga,Domestic League,2023/2024,2023,2024,https://footystats.org/players/spain/oscar-valentin,291,-1,-1,Midfielder,2244,982,1262,777366000,Spain,eu,27,12,15,1,0,1,3,8,11,23,16,7,0,0,0,0,0,-1,0.04,0.0,0.04,41,0.0,0.07,2244,0.92,98,4,4,1,83,561,0,0.16,224,371,-1,9,1711886400
32,127961,9665,Isaac Palazón Camacho,Isaac,Palazón Camacho,Isi Palazón,isi-palazon,29,169,71,La Liga,Domestic League,2023/2024,2023,2024,https://footystats.org/players/spain/isi-palazon,291,-1,-1,Forward,2273,1118,1155,788515200,Spain,eu,29,14,15,3,2,1,3,8,11,23,16,7,1,1,0,2,0,100,0.16,0.04,0.12,38,0.16,0.08,758,0.91,99,6,6,0,78,379,2273,0.24,145,214,-1,3,1711886400
33,145668,9665,Randy Nteka,Randy,Nteka,Randy Ntekja,randy-ntekja,26,189,75,La Liga,Domestic League,2023/2024,2023,2024,https://footystats.org/players/france/randy-ntekja,291,-1,-1,Midfielder,462,131,331,881395200,France,eu,11,5,6,1,0,1,0,4,4,7,6,1,1,0,1,1,0,100,0.39,0.19,0.19,36,0.0,0.27,462,1.36,66,1,1,0,42,462,462,0.19,87,70,-1,10,1693681200
34,39942,9665,Pathé Ciss,Pathé,Ciss,Pathé Ciss,pathe-ciss,30,186,71,La Liga,Domestic League,2023/2024,2023,2024,https://footystats.org/players/senegal/pathe-ciss,291,-1,-1,Midfielder,1317,432,885,763804800,Senegal,eu,24,10,14,1,0,1,3,7,10,18,10,8,0,0,0,0,0,-1,0.07,0.0,0.07,42,0.0,0.1,1317,1.23,73,8,8,0,55,165,0,0.55,196,374,-1,11,1711886400
35,11490,9665,Salvador Sánchez Ponce,Salvador,Sánchez Ponce,Salvi Sánchez,salvi-sanchez,33,170,64,La Liga,Domestic League,2023/2024,2023,2024,https://footystats.org/players/spain/salvi-sanchez,291,-1,-1,Forward,27,0,27,670320000,Spain,eu,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,-1,0.0,0.0,0.0,100,0.0,0.0,0,0.0,0,0,0,0,27,0,0,0.0,-1,-1,-1,17,0
36,462187,9665,Radamel Falcao García Zárate,Radamel Falcao,García Zárate,Radamel Falcao,radamel-falcao,38,177,72,La Liga,Domestic League,2023/2024,2023,2024,https://footystats.org/players/colombia/radamel-falcao,291,-1,-1,Forward,221,130,91,508406400,Colombia,eu,16,9,7,1,1,0,1,3,4,2,2,0,0,0,0,1,0,100,0.41,0.0,0.41,25,0.69,0.0,221,0.81,111,2,2,0,14,111,0,0.81,-1,-1,-1,13,0
37,790886,9665,Diego Méndez Molero,Diego,Méndez Molero,Diego Méndez,diego-mendez,20,182,77,La Liga,Domestic League,2023/2024,2023,2024,https://footystats.org/players/spain/diego-mendez,291,-1,-1,Midfielder,4,0,4,1062140400,Spain,eu,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,-1,0.0,0.0,0.0,100,0.0,0.0,0,0.0,0,0,0,0,4,0,0,0.0,-1,-1,-1,20,0
38,188582,9665,Josep María Chavarría Pérez,Josep María,Chavarría Pérez,Pep Chavarría,pep-chavarria,26,174,67,La Liga,Domestic League,2023/2024,2023,2024,https://footystats.org/players/spain/pep-chavarria,291,-1,-1,Defender,699,329,370,892191600,Spain,eu,15,6,9,0,0,0,2,4,6,7,6,1,1,0,1,0,0,-1,0.13,0.13,0.0,40,0.0,0.0,0,0.9,100,5,5,1,47,140,699,0.64,299,127,35,19,1711886400
39,87074,9665,Khalid Abdul Mumin Suleman,Khalid Abdul,Mumin Suleman,Abdul Mumin,abdul-mumin,25,188,79,La Liga,Domestic League,2023/2024,2023,2024,https://footystats.org/players/ghana/abdul-mumin,291,-1,-1,Defender,1065,525,540,897116400,Ghana,eu,13,6,7,1,1,0,2,4,6,10,5,5,0,0,0,0,0,-1,0.08,0.0,0.08,46,0.17,0.0,1065,0.85,107,4,3,1,82,266,0,0.34,184,309,22,6,1711886400
40,4714,9665,José Ángel Pozo la Rosa,José Ángel,Pozo la Rosa,José Ángel Pozo,jose-angel-pozo,28,171,67,La Liga,Domestic League,2023/2024,2023,2024,https://footystats.org/players/spain/jose-angel-pozo,291,-1,-1,Midfielder,18,8,10,826876800,Spain,eu,2,1,1,0,0,0,1,1,2,0,0,0,0,0,0,0,0,-1,0.0,0.0,0.0,100,0.0,0.0,0,0.0,0,0,0,0,9,0,0,0.0,-1,-1,-1,18,0
41,733799,9665,Jorge Moreno San Vidal,Jorge,Moreno San Vidal,Jorge Moreno San Vidal,jorge-moreno-san-vidal,22,180,70,La Liga,Domestic League,2023/2024,2023,2024,https://footystats.org/players/spain/jorge-moreno-san-vidal,291,-1,-1,Defender,0,0,0,996044400,Spain,eu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,-1,-1,-1,-1,0
42,465282,9665,Tiago Manuel Dias Correia,Tiago Manuel,Dias Correia,Bebé Correia,bebe-correia,33,190,83,La Liga,Domestic League,2023/2024,2023,2024,https://footystats.org/players/cape-verde/bebe-correia,291,-1,-1,Forward,156,70,86,647766000,Cape Verde,eu,16,7,9,2,1,1,2,6,8,1,1,0,0,0,0,1,0,100,1.15,0.0,1.15,50,1.29,1.05,78,0.58,156,1,1,0,10,156,0,0.58,-1,-1,-1,5,0
43,790887,9665,Pablo Muñoz Crespo,Pablo,Muñoz Crespo,Pablo Muñoz,pablo-munoz,20,-1,-1,La Liga,Domestic League,2023/2024,2023,2024,https://footystats.org/players/spain/pablo-munoz,291,-1,-1,Midfielder,0,0,0,1062658800,Spain,eu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,-1,-1,-1,-1,0
44,185309,9665,Miguel Ángel Morro Muñoz,Miguel Ángel,Morro Muñoz,Miguel Ángel Morro,miguel-angel-morro,23,195,-1,La Liga,Domestic League,2023/2024,2023,2024,https://footystats.org/players/spain/miguel-angel-morro,291,-1,-1,Goalkeeper,0,0,0,968655600,Spain,eu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,-1,-1,-1,-1,0
45,11248,9665,Yassine Bounou,Yassine,Bounou,Yassine Bounou,yassine-bounou,33,192,78,La Liga,Domestic League,2023/2024,2023,2024,https://footystats.org/players/morocco/yassine-bounou,98,-1,-1,Goalkeeper,90,90,0,670838400,Morocco,eu,1,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,-1,0.0,0.0,0.0,0,0.0,0.0,0,2.0,45,0,0,0,90,0,0,0.0,-1,-1,-1,16,1691784000
46,2868,9665,Jesús Navas González,Jesús,Navas González,Jesús Navas,jesus-navas,38,172,60,La Liga,Domestic League,2023/2024,2023,2024,https://footystats.org/players/spain/jesus-navas,98,-1,-1,Defender,1537,853,684,501408000,Spain,eu,22,12,10,0,0,0,2,1,3,26,12,14,0,0,0,0,0,-1,0.0,0.0,0.0,14,0.0,0.0,0,1.52,59,7,6,1,70,220,0,0.41,294,420,151,26,1710680400
47,28498,9665,Marcos Acuña,Marcos,Acuña,Marcos Acuña,marcos-acuna,32,172,69,La Liga,Domestic League,2023/2024,2023,2024,https://footystats.org/players/argentina/marcos-acuna,98,-1,-1,Defender,916,510,406,688636800,Argentina,eu,15,7,8,0,0,0,1,2,3,15,8,7,1,1,0,0,0,-1,0.1,0.1,0.0,20,0.0,0.0,0,1.47,61,5,5,0,61,183,916,0.49,246,149,148,34,1711803600
48,148703,9665,Loïc Badé,Loïc,Badé,Loïc Badé,loic-bade,24,191,82,La Liga,Domestic League,2023/2024,2023,2024,https://footystats.org/players/france/loic-bade,98,-1,-1,Defender,1689,875,814,955436400,France,eu,21,11,10,0,0,0,2,3,5,21,11,10,1,1,0,0,0,-1,0.05,0.05,0.0,24,0.0,0.0,0,1.12,80,5,4,1,80,338,1689,0.27,238,213,96,33,1711803600
49,3075,9665,Ivan Rakitić,Ivan,Rakitić,Ivan Rakitić,ivan-rakitic,36,184,78,La Liga,Domestic League,2023/2024,2023,2024,https://footystats.org/players/croatia/ivan-rakitic,98,-1,-1,Midfielder,1426,787,639,573984000,Croatia,eu,18,10,8,2,1,1,1,1,2,23,13,10,1,1,0,0,0,-1,0.19,0.06,0.13,11,0.11,0.14,713,1.45,62,6,6,0,79,238,1426,0.38,137,196,-1,7,1705089600
50,2866,9665,Fernando Francisco Reges,Fernando Francisco,Reges,Fernando Reges,fernando-reges,36,183,76,La Liga,Domestic League,2023/2024,2023,2024,https://footystats.org/players/brazil/fernando-reges,98,-1,-1,Midfielder,460,302,158,554194800,Brazil,eu,8,5,3,0,0,0,1,0,1,10,5,5,0,0,0,0,0,-1,0.0,0.0,0.0,13,0.0,0.0,0,1.96,46,0,0,0,58,0,0,0.0,249,370,-1,32,1701624600
51,3150,9665,Erik Manuel Lamela Cordero,Erik Manuel,Lamela Cordero,Erik Lamela,erik-lamela,32,184,79,La Liga,Domestic League,2023/2024,2023,2024,https://footystats.org/players/argentina/erik-lamela,98,-1,-1,Forward,379,186,193,699696000,Argentina,eu,10,7,3,2,1,1,2,0,2,6,1,5,0,0,0,0,0,-1,0.47,0.0,0.47,20,0.48,0.47,190,1.42,63,3,3,0,38,126,0,0.71,25,331,-1,8,1696014000
52,2836,9665,Nemanja Gudelj,Nemanja,Gudelj,Nemanja Gudelj,nemanja-gudelj,32,187,81,La Liga,Domestic League,2023/2024,2023,2024,https://footystats.org/players/serbia/nemanja-gudelj,98,-1,-1,Midfielder,1562,823,739,690278400,Serbia,eu,19,10,9,1,1,0,0,3,3,23,14,9,0,0,0,0,0,-1,0.06,0.0,0.06,16,0.11,0.0,1562,1.33,68,7,7,0,82,223,0,0.4,198,330,-1,11,1711803600
53,466264,9665,Lucas Ariel Ocampos,Lucas Ariel,Ocampos,Lucas Ocampos,lucas-ocampos,29,187,84,La Liga,Domestic League,2023/2024,2023,2024,https://footystats.org/players/argentina/lucas-ocampos,98,-1,-1,Forward,2222,1033,1189,773910000,Argentina,eu,27,13,14,4,1,3,2,3,5,33,14,19,2,1,1,1,0,100,0.24,0.08,0.16,19,0.09,0.23,556,1.34,67,5,5,0,82,444,1111,0.2,108,167,-1,2,1711803600
54,4713,9665,Jesús Joaquín Fernández Sáenz de la Torre,Jesús Joaquín,Fernández Sáenz de la Torre,Suso,suso,30,177,70,La Liga,Domestic League,2023/2024,2023,2024,https://footystats.org/players/spain/suso,98,-1,-1,Midfielder,1247,835,412,753696000,Spain,eu,24,14,10,1,1,0,2,2,4,28,16,12,3,1,2,0,0,-1,0.29,0.22,0.07,17,0.11,0.0,1247,2.02,45,6,5,1,52,208,416,0.43,187,49,-1,12,1706463000
55,10682,9665,Youssef En-Nesyri,Youssef,En-Nesyri,Youssef En-Nesyri,youssef-en-nesyri,26,192,73,La Liga,Domestic League,2023/2024,2023,2024,https://footystats.org/players/morocco/youssef-en-nesyri,98,-1,-1,Forward,1862,971,891,865148400,Morocco,eu,25,12,13,10,6,4,2,4,6,23,13,10,1,0,1,0,0,-1,0.53,0.05,0.48,24,0.56,0.4,186,1.11,81,3,3,0,74,621,1862,0.15,21,204,-1,1,1711803600
